Country,CountryCode,Lat,Long,Density,Population,Date,Count,DensityGroup
Jamaica,J01,18.1096,-77.2975,273,2958567,2020-06-04,591,>100<=500
Jamaica,J01,18.1096,-77.2975,273,2958567,2020-06-05,595,>100<=500
Jamaica,J01,18.1096,-77.2975,273,2958567,2020-06-06,596,>100<=500
Jamaica,J01,18.1096,-77.2975,273,2958567,2020-06-07,598,>100<=500
Jamaica,J01,18.1096,-77.2975,273,2958567,2020-06-08,599,>100<=500
Jamaica,J01,18.1096,-77.2975,273,2958567,2020-06-09,605,>100<=500
Jamaica,J01,18.1096,-77.2975,273,2958567,2020-06-10,605,>100<=500
Jamaica,J01,18.1096,-77.2975,273,2958567,2020-06-11,611,>100<=500
Jamaica,J01,18.1096,-77.2975,273,2958567,2020-06-12,614,>100<=500
Jamaica,J01,18.1096,-77.2975,273,2958567,2020-06-13,615,>100<=500
Jamaica,J01,18.1096,-77.2975,273,2958567,2020-06-14,617,>100<=500
Jamaica,J01,18.1096,-77.2975,273,2958567,2020-06-15,621,>100<=500
Jamaica,J01,18.1096,-77.2975,273,2958567,2020-06-16,621,>100<=500
Jamaica,J01,18.1096,-77.2975,273,2958567,2020-06-17,626,>100<=500
Jamaica,J01,18.1096,-77.2975,273,2958567,2020-06-18,638,>100<=500
Jamaica,J01,18.1096,-77.2975,273,2958567,2020-06-19,652,>100<=500
Jamaica,J01,18.1096,-77.2975,273,2958567,2020-06-20,657,>100<=500
Jamaica,J01,18.1096,-77.2975,273,2958567,2020-06-21,659,>100<=500
Jamaica,J01,18.1096,-77.2975,273,2958567,2020-06-22,665,>100<=500
Jamaica,J01,18.1096,-77.2975,273,2958567,2020-06-23,670,>100<=500
Jamaica,J01,18.1096,-77.2975,273,2958567,2020-06-24,678,>100<=500
Jamaica,J01,18.1096,-77.2975,273,2958567,2020-06-25,684,>100<=500
Jamaica,J01,18.1096,-77.2975,273,2958567,2020-06-26,686,>100<=500
Jamaica,J01,18.1096,-77.2975,273,2958567,2020-06-27,690,>100<=500
Jamaica,J01,18.1096,-77.2975,273,2958567,2020-06-28,696,>100<=500
Jamaica,J01,18.1096,-77.2975,273,2958567,2020-06-29,698,>100<=500
Jamaica,J01,18.1096,-77.2975,273,2958567,2020-06-30,702,>100<=500
Jamaica,J01,18.1096,-77.2975,273,2958567,2020-07-01,707,>100<=500
Jamaica,J01,18.1096,-77.2975,273,2958567,2020-07-02,715,>100<=500
Jamaica,J01,18.1096,-77.2975,273,2958567,2020-07-03,721,>100<=500
Jamaica,J01,18.1096,-77.2975,273,2958567,2020-07-04,728,>100<=500
Japan,J02,36,138,347,126552765,2020-01-22,2,>100<=500
Japan,J02,36,138,347,126552765,2020-01-23,2,>100<=500
Japan,J02,36,138,347,126552765,2020-01-24,2,>100<=500
Japan,J02,36,138,347,126552765,2020-01-25,2,>100<=500
Japan,J02,36,138,347,126552765,2020-01-26,4,>100<=500
Japan,J02,36,138,347,126552765,2020-01-27,4,>100<=500
Japan,J02,36,138,347,126552765,2020-01-28,7,>100<=500
Japan,J02,36,138,347,126552765,2020-01-29,7,>100<=500
Japan,J02,36,138,347,126552765,2020-01-30,11,>100<=500
Japan,J02,36,138,347,126552765,2020-01-31,15,>100<=500
Japan,J02,36,138,347,126552765,2020-02-01,20,>100<=500
Japan,J02,36,138,347,126552765,2020-02-02,20,>100<=500
Japan,J02,36,138,347,126552765,2020-02-03,20,>100<=500
Japan,J02,36,138,347,126552765,2020-02-04,22,>100<=500
Japan,J02,36,138,347,126552765,2020-02-05,22,>100<=500
Japan,J02,36,138,347,126552765,2020-02-06,22,>100<=500
Japan,J02,36,138,347,126552765,2020-02-07,25,>100<=500
Japan,J02,36,138,347,126552765,2020-02-08,25,>100<=500
Japan,J02,36,138,347,126552765,2020-02-09,26,>100<=500
Japan,J02,36,138,347,126552765,2020-02-10,26,>100<=500
Japan,J02,36,138,347,126552765,2020-02-11,26,>100<=500
Japan,J02,36,138,347,126552765,2020-02-12,28,>100<=500
Japan,J02,36,138,347,126552765,2020-02-13,28,>100<=500
Japan,J02,36,138,347,126552765,2020-02-14,29,>100<=500
Japan,J02,36,138,347,126552765,2020-02-15,43,>100<=500
Japan,J02,36,138,347,126552765,2020-02-16,59,>100<=500
Japan,J02,36,138,347,126552765,2020-02-17,66,>100<=500
Japan,J02,36,138,347,126552765,2020-02-18,74,>100<=500
Japan,J02,36,138,347,126552765,2020-02-19,84,>100<=500
Japan,J02,36,138,347,126552765,2020-02-20,94,>100<=500
Japan,J02,36,138,347,126552765,2020-02-21,105,>100<=500
Japan,J02,36,138,347,126552765,2020-02-22,122,>100<=500
Japan,J02,36,138,347,126552765,2020-02-23,147,>100<=500
Japan,J02,36,138,347,126552765,2020-02-24,159,>100<=500
Japan,J02,36,138,347,126552765,2020-02-25,170,>100<=500
Japan,J02,36,138,347,126552765,2020-02-26,189,>100<=500
Japan,J02,36,138,347,126552765,2020-02-27,214,>100<=500
Japan,J02,36,138,347,126552765,2020-02-28,228,>100<=500
Japan,J02,36,138,347,126552765,2020-02-29,241,>100<=500
Japan,J02,36,138,347,126552765,2020-03-01,256,>100<=500
Japan,J02,36,138,347,126552765,2020-03-02,274,>100<=500
Japan,J02,36,138,347,126552765,2020-03-03,293,>100<=500
Japan,J02,36,138,347,126552765,2020-03-04,331,>100<=500
Japan,J02,36,138,347,126552765,2020-03-05,360,>100<=500
Japan,J02,36,138,347,126552765,2020-03-06,420,>100<=500
Japan,J02,36,138,347,126552765,2020-03-07,461,>100<=500
Japan,J02,36,138,347,126552765,2020-03-08,502,>100<=500
Japan,J02,36,138,347,126552765,2020-03-09,511,>100<=500
Japan,J02,36,138,347,126552765,2020-03-10,581,>100<=500
Japan,J02,36,138,347,126552765,2020-03-11,639,>100<=500
Japan,J02,36,138,347,126552765,2020-03-12,639,>100<=500
Japan,J02,36,138,347,126552765,2020-03-13,701,>100<=500
Japan,J02,36,138,347,126552765,2020-03-14,773,>100<=500
Japan,J02,36,138,347,126552765,2020-03-15,839,>100<=500
Japan,J02,36,138,347,126552765,2020-03-16,839,>100<=500
Japan,J02,36,138,347,126552765,2020-03-17,878,>100<=500
Japan,J02,36,138,347,126552765,2020-03-18,889,>100<=500
Japan,J02,36,138,347,126552765,2020-03-19,924,>100<=500
Japan,J02,36,138,347,126552765,2020-03-20,963,>100<=500
Japan,J02,36,138,347,126552765,2020-03-21,1007,>100<=500
Japan,J02,36,138,347,126552765,2020-03-22,1101,>100<=500
Japan,J02,36,138,347,126552765,2020-03-23,1128,>100<=500
Japan,J02,36,138,347,126552765,2020-03-24,1193,>100<=500
Japan,J02,36,138,347,126552765,2020-03-25,1307,>100<=500
Japan,J02,36,138,347,126552765,2020-03-26,1387,>100<=500
Japan,J02,36,138,347,126552765,2020-03-27,1468,>100<=500
Japan,J02,36,138,347,126552765,2020-03-28,1693,>100<=500
Japan,J02,36,138,347,126552765,2020-03-29,1866,>100<=500
Japan,J02,36,138,347,126552765,2020-03-30,1866,>100<=500
Japan,J02,36,138,347,126552765,2020-03-31,1953,>100<=500
Japan,J02,36,138,347,126552765,2020-04-01,2178,>100<=500
Japan,J02,36,138,347,126552765,2020-04-02,2495,>100<=500
Japan,J02,36,138,347,126552765,2020-04-03,2617,>100<=500
Japan,J02,36,138,347,126552765,2020-04-04,3139,>100<=500
Japan,J02,36,138,347,126552765,2020-04-05,3139,>100<=500
Japan,J02,36,138,347,126552765,2020-04-06,3654,>100<=500
Japan,J02,36,138,347,126552765,2020-04-07,3906,>100<=500
Japan,J02,36,138,347,126552765,2020-04-08,4257,>100<=500
Japan,J02,36,138,347,126552765,2020-04-09,4667,>100<=500
Japan,J02,36,138,347,126552765,2020-04-10,5530,>100<=500
Japan,J02,36,138,347,126552765,2020-04-11,6005,>100<=500
Japan,J02,36,138,347,126552765,2020-04-12,6748,>100<=500
Japan,J02,36,138,347,126552765,2020-04-13,7370,>100<=500
Japan,J02,36,138,347,126552765,2020-04-14,7645,>100<=500
Japan,J02,36,138,347,126552765,2020-04-15,8100,>100<=500
Japan,J02,36,138,347,126552765,2020-04-16,8626,>100<=500
Japan,J02,36,138,347,126552765,2020-04-17,9787,>100<=500
Japan,J02,36,138,347,126552765,2020-04-18,10296,>100<=500
Japan,J02,36,138,347,126552765,2020-04-19,10797,>100<=500
Japan,J02,36,138,347,126552765,2020-04-20,10797,>100<=500
Japan,J02,36,138,347,126552765,2020-04-21,11135,>100<=500
Japan,J02,36,138,347,126552765,2020-04-22,11512,>100<=500
Japan,J02,36,138,347,126552765,2020-04-23,12368,>100<=500
Japan,J02,36,138,347,126552765,2020-04-24,12829,>100<=500
Japan,J02,36,138,347,126552765,2020-04-25,13231,>100<=500
Japan,J02,36,138,347,126552765,2020-04-26,13441,>100<=500
Japan,J02,36,138,347,126552765,2020-04-27,14153,>100<=500
Japan,J02,36,138,347,126552765,2020-04-28,13736,>100<=500
Japan,J02,36,138,347,126552765,2020-04-29,13895,>100<=500
Japan,J02,36,138,347,126552765,2020-04-30,14088,>100<=500
Japan,J02,36,138,347,126552765,2020-05-01,14305,>100<=500
Japan,J02,36,138,347,126552765,2020-05-02,14571,>100<=500
Japan,J02,36,138,347,126552765,2020-05-03,14877,>100<=500
Japan,J02,36,138,347,126552765,2020-05-04,15078,>100<=500
Japan,J02,36,138,347,126552765,2020-05-05,15253,>100<=500
Japan,J02,36,138,347,126552765,2020-05-06,15253,>100<=500
Japan,J02,36,138,347,126552765,2020-05-07,15477,>100<=500
Japan,J02,36,138,347,126552765,2020-05-08,15575,>100<=500
Japan,J02,36,138,347,126552765,2020-05-09,15663,>100<=500
Japan,J02,36,138,347,126552765,2020-05-10,15777,>100<=500
Japan,J02,36,138,347,126552765,2020-05-11,15847,>100<=500
Japan,J02,36,138,347,126552765,2020-05-12,15968,>100<=500
Japan,J02,36,138,347,126552765,2020-05-13,16049,>100<=500
Japan,J02,36,138,347,126552765,2020-05-14,16120,>100<=500
Japan,J02,36,138,347,126552765,2020-05-15,16203,>100<=500
Japan,J02,36,138,347,126552765,2020-05-16,16237,>100<=500
Japan,J02,36,138,347,126552765,2020-05-17,16285,>100<=500
Japan,J02,36,138,347,126552765,2020-05-18,16305,>100<=500
Japan,J02,36,138,347,126552765,2020-05-19,16367,>100<=500
Japan,J02,36,138,347,126552765,2020-05-20,16367,>100<=500
Japan,J02,36,138,347,126552765,2020-05-21,16424,>100<=500
Japan,J02,36,138,347,126552765,2020-05-22,16513,>100<=500
Japan,J02,36,138,347,126552765,2020-05-23,16536,>100<=500
Japan,J02,36,138,347,126552765,2020-05-24,16550,>100<=500
Japan,J02,36,138,347,126552765,2020-05-25,16581,>100<=500
Japan,J02,36,138,347,126552765,2020-05-26,16623,>100<=500
Japan,J02,36,138,347,126552765,2020-05-27,16651,>100<=500
Japan,J02,36,138,347,126552765,2020-05-28,16598,>100<=500
Japan,J02,36,138,347,126552765,2020-05-29,16673,>100<=500
Japan,J02,36,138,347,126552765,2020-05-30,16716,>100<=500
Japan,J02,36,138,347,126552765,2020-05-31,16751,>100<=500
Japan,J02,36,138,347,126552765,2020-06-01,16787,>100<=500
Japan,J02,36,138,347,126552765,2020-06-02,16837,>100<=500
Japan,J02,36,138,347,126552765,2020-06-03,16867,>100<=500
Japan,J02,36,138,347,126552765,2020-06-04,16911,>100<=500
Japan,J02,36,138,347,126552765,2020-06-05,16958,>100<=500
Japan,J02,36,138,347,126552765,2020-06-06,17000,>100<=500
Japan,J02,36,138,347,126552765,2020-06-07,17039,>100<=500
Japan,J02,36,138,347,126552765,2020-06-08,17060,>100<=500
Japan,J02,36,138,347,126552765,2020-06-09,17111,>100<=500
Japan,J02,36,138,347,126552765,2020-06-10,17146,>100<=500
Japan,J02,36,138,347,126552765,2020-06-11,17187,>100<=500
Japan,J02,36,138,347,126552765,2020-06-12,17250,>100<=500
Japan,J02,36,138,347,126552765,2020-06-13,17293,>100<=500
Japan,J02,36,138,347,126552765,2020-06-14,17369,>100<=500
Japan,J02,36,138,347,126552765,2020-06-15,17439,>100<=500
Japan,J02,36,138,347,126552765,2020-06-16,17484,>100<=500
Japan,J02,36,138,347,126552765,2020-06-17,17530,>100<=500
Japan,J02,36,138,347,126552765,2020-06-18,17588,>100<=500
Japan,J02,36,138,347,126552765,2020-06-19,17658,>100<=500
Japan,J02,36,138,347,126552765,2020-06-20,17725,>100<=500
Japan,J02,36,138,347,126552765,2020-06-21,17780,>100<=500
Japan,J02,36,138,347,126552765,2020-06-22,17820,>100<=500
Japan,J02,36,138,347,126552765,2020-06-23,17879,>100<=500
Japan,J02,36,138,347,126552765,2020-06-24,17963,>100<=500
Japan,J02,36,138,347,126552765,2020-06-25,18055,>100<=500
Japan,J02,36,138,347,126552765,2020-06-26,18162,>100<=500
Japan,J02,36,138,347,126552765,2020-06-27,18254,>100<=500
Japan,J02,36,138,347,126552765,2020-06-28,18366,>100<=500
Japan,J02,36,138,347,126552765,2020-06-29,18476,>100<=500
Japan,J02,36,138,347,126552765,2020-06-30,18615,>100<=500
Japan,J02,36,138,347,126552765,2020-07-01,18838,>100<=500
Japan,J02,36,138,347,126552765,2020-07-02,19055,>100<=500
Japan,J02,36,138,347,126552765,2020-07-03,19185,>100<=500
Japan,J02,36,138,347,126552765,2020-07-04,19461,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-01-22,0,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-01-23,0,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-01-24,0,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-01-25,0,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-01-26,0,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-01-27,0,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-01-28,0,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-01-29,0,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-01-30,0,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-01-31,0,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-02-01,0,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-02-02,0,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-02-03,0,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-02-04,0,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-02-05,0,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-02-06,0,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-02-07,0,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-02-08,0,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-02-09,0,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-02-10,0,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-02-11,0,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-02-12,0,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-02-13,0,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-02-14,0,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-02-15,0,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-02-16,0,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-02-17,0,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-02-18,0,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-02-19,0,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-02-20,0,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-02-21,0,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-02-22,0,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-02-23,0,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-02-24,0,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-02-25,0,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-02-26,0,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-02-27,0,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-02-28,0,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-02-29,0,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-03-01,0,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-03-02,0,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-03-03,1,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-03-04,1,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-03-05,1,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-03-06,1,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-03-07,1,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-03-08,1,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-03-09,1,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-03-10,1,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-03-11,1,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-03-12,1,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-03-13,1,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-03-14,1,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-03-15,8,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-03-16,17,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-03-17,34,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-03-18,52,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-03-19,69,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-03-20,85,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-03-21,85,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-03-22,112,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-03-23,127,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-03-24,154,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-03-25,172,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-03-26,212,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-03-27,235,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-03-28,246,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-03-29,259,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-03-30,268,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-03-31,274,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-04-01,278,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-04-02,299,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-04-03,310,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-04-04,323,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-04-05,345,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-04-06,349,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-04-07,353,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-04-08,358,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-04-09,372,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-04-10,372,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-04-11,381,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-04-12,389,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-04-13,391,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-04-14,397,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-04-15,401,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-04-16,402,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-04-17,407,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-04-18,413,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-04-19,417,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-04-20,425,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-04-21,428,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-04-22,435,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-04-23,437,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-04-24,441,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-04-25,444,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-04-26,447,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-04-27,449,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-04-28,449,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-04-29,451,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-04-30,453,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-05-01,459,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-05-02,460,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-05-03,461,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-05-04,465,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-05-05,471,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-05-06,473,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-05-07,494,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-05-08,508,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-05-09,522,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-05-10,540,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-05-11,562,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-05-12,576,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-05-13,582,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-05-14,586,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-05-15,596,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-05-16,607,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-05-17,613,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-05-18,629,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-05-19,649,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-05-20,672,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-05-21,684,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-05-22,700,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-05-23,704,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-05-24,708,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-05-25,711,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-05-26,718,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-05-27,720,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-05-28,728,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-05-29,730,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-05-30,734,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-05-31,739,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-06-01,746,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-06-02,755,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-06-03,757,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-06-04,765,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-06-05,784,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-06-06,795,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-06-07,808,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-06-08,831,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-06-09,845,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-06-10,863,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-06-11,890,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-06-12,915,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-06-13,953,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-06-14,961,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-06-15,979,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-06-16,981,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-06-17,987,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-06-18,1001,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-06-19,1008,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-06-20,1015,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-06-21,1033,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-06-22,1042,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-06-23,1047,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-06-24,1071,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-06-25,1086,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-06-26,1104,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-06-27,1111,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-06-28,1121,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-06-29,1128,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-06-30,1132,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-07-01,1133,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-07-02,1136,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-07-03,1147,>100<=500
Jordan,J03,31.24,36.51,115,10182442,2020-07-04,1150,>100<=500
Kazakhstan,K01,48.0196,66.9237,7,18730568,2020-01-22,0,<=100
Kazakhstan,K01,48.0196,66.9237,7,18730568,2020-01-23,0,<=100
Kazakhstan,K01,48.0196,66.9237,7,18730568,2020-01-24,0,<=100
Kazakhstan,K01,48.0196,66.9237,7,18730568,2020-01-25,0,<=100
Kazakhstan,K01,48.0196,66.9237,7,18730568,2020-01-26,0,<=100
Kazakhstan,K01,48.0196,66.9237,7,18730568,2020-01-27,0,<=100
Kazakhstan,K01,48.0196,66.9237,7,18730568,2020-01-28,0,<=100
Kazakhstan,K01,48.0196,66.9237,7,18730568,2020-01-29,0,<=100
Kazakhstan,K01,48.0196,66.9237,7,18730568,2020-01-30,0,<=100
Kazakhstan,K01,48.0196,66.9237,7,18730568,2020-01-31,0,<=100
Kazakhstan,K01,48.0196,66.9237,7,18730568,2020-02-01,0,<=100
Kazakhstan,K01,48.0196,66.9237,7,18730568,2020-02-02,0,<=100
Kazakhstan,K01,48.0196,66.9237,7,18730568,2020-02-03,0,<=100
Kazakhstan,K01,48.0196,66.9237,7,18730568,2020-02-04,0,<=100
Kazakhstan,K01,48.0196,66.9237,7,18730568,2020-02-05,0,<=100
Kazakhstan,K01,48.0196,66.9237,7,18730568,2020-02-06,0,<=100
Kazakhstan,K01,48.0196,66.9237,7,18730568,2020-02-07,0,<=100
Kazakhstan,K01,48.0196,66.9237,7,18730568,2020-02-08,0,<=100
Kazakhstan,K01,48.0196,66.9237,7,18730568,2020-02-09,0,<=100
Kazakhstan,K01,48.0196,66.9237,7,18730568,2020-02-10,0,<=100
Kazakhstan,K01,48.0196,66.9237,7,18730568,2020-02-11,0,<=100
Kazakhstan,K01,48.0196,66.9237,7,18730568,2020-02-12,0,<=100
Kazakhstan,K01,48.0196,66.9237,7,18730568,2020-02-13,0,<=100
Kazakhstan,K01,48.0196,66.9237,7,18730568,2020-02-14,0,<=100
Kazakhstan,K01,48.0196,66.9237,7,18730568,2020-02-15,0,<=100
Kazakhstan,K01,48.0196,66.9237,7,18730568,2020-02-16,0,<=100
Kazakhstan,K01,48.0196,66.9237,7,18730568,2020-02-17,0,<=100
Kazakhstan,K01,48.0196,66.9237,7,18730568,2020-02-18,0,<=100
Kazakhstan,K01,48.0196,66.9237,7,18730568,2020-02-19,0,<=100
